,연도,분기,버스정류장,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수
5259,2022,3,23360,6063,16017,12027,20761,36934,23825
5260,2022,4,23360,5543,16461,12146,22834,36244,22065
5261,2022,1,23361,522,6355,3669,5107,7869,4377
5262,2022,2,23361,1550,9532,4212,6381,9823,6057
5263,2022,3,23361,1410,9878,4492,7104,10994,7168
5264,2022,4,23361,1410,11003,4706,8084,11199,6584
5265,2022,1,23362,1200,9486,6231,7770,6535,2290
5266,2022,2,23362,1812,14002,7190,10577,8724,2955
5267,2022,3,23362,1634,13884,7245,10147,8848,3096
5268,2022,4,23362,1630,14920,7230,11318,9227,3258
5269,2022,1,23363,725,5794,3851,4579,10347,4922
5270,2022,2,23363,1429,8312,4678,5777,12100,5992
5271,2022,3,23363,1894,7943,4725,5928,12417,6184
5272,2022,4,23363,1839,7718,4565,6196,12430,6206
5273,2022,1,23364,568,11580,7564,10247,17440,7844
5274,2022,2,23364,1523,13987,8210,12975,19978,10426
5275,2022,3,23364,1538,15031,8472,12066,19671,9772
5276,2022,4,23364,1498,14358,8170,12254,20028,9755
5277,2022,1,23365,232,3877,1809,1959,2934,1129
5278,2022,2,23365,480,4312,2101,2299,3619,1395
5279,2022,3,23365,605,4388,2175,2154,3488,1339
5280,2022,4,23365,580,4172,1987,2342,3335,1307
5281,2022,1,23366,59,455,392,562,1105,438
5282,2022,2,23366,129,435,301,656,1140,495
5283,2022,3,23366,82,439,396,504,861,499
5284,2022,4,23366,96,532,412,598,1076,499
5285,2022,1,23367,123,7095,4356,3562,2998,1056
5286,2022,2,23367,225,8209,4710,4286,3326,1050
5287,2022,3,23367,209,8889,4992,4527,3265,988
5288,2022,4,23367,169,7196,4237,3655,2895,998
5289,2022,1,23368,2024,25948,12438,12854,18903,3796
5290,2022,2,23368,2365,30729,13163,13684,21432,4417
5291,2022,3,23368,2209,31524,13803,14483,21063,4117
5292,2022,4,23368,2106,30658,13388,12975,19188,3451
5293,2022,1,23369,2029,50862,21963,25361,45391,9494
5294,2022,2,23369,2509,58932,24738,28104,48901,11598
5295,2022,3,23369,2433,61282,26863,29242,48338,11097
5296,2022,4,23369,2418,61290,28048,29900,47617,9704
5297,2022,1,23370,2476,56316,32492,39651,88762,19942
5298,2022,2,23370,3120,65064,36040,43187,98587,23056
5299,2022,3,23370,3157,66817,36670,45593,99749,22187
5300,2022,4,23370,3318,67239,37893,46017,94249,21050
5301,2022,1,23371,21,4479,3467,3707,3931,1713
5302,2022,2,23371,50,5878,4036,5061,4920,2176
5303,2022,3,23371,80,6190,4368,5090,5649,2152
5304,2022,4,23371,54,6947,4691,5539,5382,2124
5305,2022,1,23372,85,5393,3521,4566,7422,2765
5306,2022,2,23372,86,6217,3898,5616,8632,3295
5307,2022,3,23372,130,6689,3928,5671,8864,3033
5308,2022,4,23372,41,7026,4083,5953,8367,3188
5309,2022,1,23373,342,16429,9054,10238,17632,4098
5310,2022,2,23373,423,18977,9470,10698,19051,4771
5311,2022,3,23373,490,19906,9922,11807,20318,4718
5312,2022,4,23373,550,20305,10243,11920,19881,4670
5313,2022,1,23374,87,10365,5582,7505,24989,3138
5314,2022,2,23374,113,12898,6190,8219,26275,3443
5315,2022,3,23374,116,13296,6595,8936,27770,3559
5316,2022,4,23374,164,13385,6870,9032,26510,3678
5317,2022,1,23375,1,33356,8332,10970,20071,7761
5318,2022,2,23375,11,36344,8762,12862,21534,8816
5319,2022,3,23375,8,39280,9711,13190,22738,8610
5320,2022,4,23375,0,39198,9634,13783,22818,8970
5321,2022,1,23376,0,17337,8918,12781,18188,7732
5322,2022,2,23376,11,20213,9034,14065,20234,8849
5323,2022,3,23376,8,21520,9633,14001,20654,8856
5324,2022,4,23376,1,19565,9409,13668,20924,9162
5325,2022,1,23377,78,12852,5770,7397,11747,4714
5326,2022,2,23377,58,16035,5989,8024,12987,5280
5327,2022,3,23377,78,15783,6754,8631,13368,5148
5328,2022,4,23377,114,15062,6228,8046,13146,5186
5329,2022,1,23378,35,6816,3199,4038,6859,2449
5330,2022,2,23378,33,8389,3846,4847,7696,2752
5331,2022,3,23378,39,7621,4080,5067,8148,2729
5332,2022,4,23378,26,7129,3374,4556,7539,2567
5333,2022,1,23379,47,8875,5417,6409,7651,2335
5334,2022,2,23379,62,12890,5829,7652,8959,2990
5335,2022,3,23379,87,12834,6514,8101,8951,2874
5336,2022,4,23379,64,12852,6657,8699,9592,3009
5337,2022,1,23380,1550,22724,11214,13375,15158,4074
5338,2022,2,23380,1888,27873,10904,15270,19217,5338
5339,2022,3,23380,1847,29334,12322,15359,19273,5367
5340,2022,4,23380,1798,29599,11782,15987,19640,5479
5341,2022,1,23381,3049,38918,22755,25670,29430,10146
5342,2022,2,23381,4311,47659,23181,33345,36626,12753
5343,2022,3,23381,4335,49670,25895,31904,37346,12955
5344,2022,4,23381,3874,51031,25897,35102,38740,12613
5345,2022,1,23382,1725,30197,20780,24835,25482,8150
5346,2022,2,23382,2399,38045,19904,34370,30174,9434
5347,2022,3,23382,2110,38515,20409,29594,29146,9062
5348,2022,4,23382,2056,38133,19196,29295,28592,8500
5349,2022,1,23383,611,7026,5408,6851,9264,5854
5350,2022,2,23383,1349,9639,5420,8175,11159,6920
5351,2022,3,23383,1001,9410,5881,8303,11334,6728
5352,2022,4,23383,954,9828,5609,8553,11626,6830
5353,2022,1,23384,1192,14771,11616,15094,21753,9908
5354,2022,2,23384,2487,20067,12842,19364,26766,11851
5355,2022,3,23384,2103,20776,13947,18781,26616,11576
5356,2022,4,23384,2117,21927,14071,20125,27091,11420
5357,2022,1,23385,1069,14311,11911,14721,17286,6560
5358,2022,2,23385,2043,18178,13279,17552,20913,8352
5359,2022,3,23385,1974,20282,13783,17757,21275,8440
5360,2022,4,23385,1771,19347,13655,17705,21394,8459
5361,2022,1,23386,1432,11847,5659,5892,3343,2702
5362,2022,2,23386,1432,14132,6132,8395,4645,3264
5363,2022,3,23386,1254,14734,6379,7888,4730,3420
5364,2022,4,23386,1315,14086,5936,7817,4712,3242
5365,2022,1,23387,342,7025,3415,7597,7228,2893
5366,2022,2,23387,482,8307,3868,7964,8868,3153
5367,2022,3,23387,418,8087,3845,8112,8991,2917
5368,2022,4,23387,495,7804,3895,7499,8112,3097
5369,2022,1,23388,152,3225,2699,3506,3219,1270
5370,2022,2,23388,217,5538,3249,5756,4405,1638
5371,2022,3,23388,315,5437,3340,5933,4760,1693
5372,2022,4,23388,362,5833,3531,6118,4637,1709
5373,2022,1,23389,305,22368,11113,17225,26143,10272
5374,2022,2,23389,808,27559,12665,20180,31741,12718
5375,2022,3,23389,1032,27951,12754,21118,35021,13061
5376,2022,4,23389,1019,29189,13459,22612,36290,13741
5377,2022,1,23392,487,9792,6227,7968,8420,2051
5378,2022,2,23392,750,13089,7072,10392,11596,2977
5379,2022,3,23392,732,14419,7974,10644,12604,3173
5380,2022,4,23392,807,14799,8207,11244,13149,3483
5381,2022,1,23393,721,12026,4562,5375,7671,2668
5382,2022,2,23393,1043,14590,4912,5938,9166,3445
5383,2022,3,23393,1037,14544,4971,5935,9390,3489
5384,2022,4,23393,911,15898,5324,6523,10293,3199
5385,2022,1,23394,341,8779,5180,5988,8814,3930
5386,2022,2,23394,943,10370,5849,7248,11020,4681
5387,2022,3,23394,890,10809,6080,7458,11493,4654
5388,2022,4,23394,760,11031,6144,8038,12042,4841
5389,2022,1,23395,5322,53419,25233,27954,25309,5643
5390,2022,2,23395,6666,63620,27619,35560,33026,7430
5391,2022,3,23395,7096,68458,30261,34622,33925,7792
5392,2022,4,23395,7280,67243,29097,37086,33680,7683
5393,2022,1,23397,225,3560,2936,3896,8498,4770
5394,2022,2,23397,358,4746,3191,4983,10224,5912
5395,2022,3,23397,339,5242,3747,5368,10424,6143
5396,2022,4,23397,336,5656,3638,5634,11175,5980
5397,2022,1,23398,36,853,716,967,1728,1088
5398,2022,2,23398,53,897,769,1114,2137,1479
5399,2022,3,23398,47,867,832,1221,2251,1529
5400,2022,4,23398,90,896,874,1232,2186,1348
5401,2022,1,23399,250,2371,1497,2208,4985,2618
5402,2022,2,23399,452,2603,1688,2396,5224,3188
5403,2022,3,23399,402,2811,1663,2511,5177,3095
5404,2022,4,23399,376,2758,1751,2522,5148,2941
5405,2022,1,23400,201,21569,11681,16991,26607,10730
5406,2022,2,23400,464,23218,12661,18588,28302,13154
5407,2022,3,23400,546,21789,12764,18239,28569,12153
5408,2022,4,23400,514,21382,12262,18618,28393,12644
5409,2022,1,23401,778,6049,3045,2842,3573,917
5410,2022,2,23401,760,8249,3675,3376,4685,1147
5411,2022,3,23401,749,8673,3965,3450,4735,1334
5412,2022,4,23401,771,8613,4125,3563,4554,1196
5413,2022,1,23402,1489,16962,10293,12624,19017,6627
5414,2022,2,23402,1618,21113,10963,18662,21667,7634
5415,2022,3,23402,1761,20436,11366,15825,20222,6821
5416,2022,4,23402,1448,21949,12407,17806,20972,6878
5417,2022,1,23403,1679,14855,4657,5712,8545,3181
5418,2022,2,23403,2352,19213,4973,7066,10227,3920
5419,2022,3,23403,2167,17068,4699,6512,10172,3927
5420,2022,4,23403,1962,18233,5339,7546,11602,4098
5421,2022,1,23404,12077,76902,40114,43716,70029,25106
5422,2022,2,23404,14877,92516,43826,52222,79357,30011
5423,2022,3,23404,14314,94209,43691,50572,78836,29755
5424,2022,4,23404,14267,99021,45544,53579,81613,30948
5425,2022,1,23405,119,2053,1571,1538,1525,408
5426,2022,2,23405,110,2112,1530,1490,1778,427
5427,2022,3,23405,143,1974,1352,1274,1868,468
5428,2022,4,23405,130,1842,1387,1348,1958,470
5429,2022,1,23406,1079,11842,6139,6705,8895,3432
5430,2022,2,23406,1360,13210,7582,8767,11339,4523
5431,2022,3,23406,1469,14003,7765,8283,10942,4334
5432,2022,4,23406,1378,13127,7180,8344,10924,4464
5433,2022,1,23407,1127,11474,7753,9349,13464,5214
5434,2022,2,23407,1937,14320,10206,11341,16084,6487
5435,2022,3,23407,1570,14802,10190,11147,16491,5991
5436,2022,4,23407,1546,14964,9976,11543,16014,6251
5437,2022,1,23408,5035,142707,76333,104541,219572,94628
5438,2022,2,23408,10094,167779,84615,128511,243877,114127
5439,2022,3,23408,10780,165171,84697,123070,246297,109705
5440,2022,4,23408,11544,170819,87625,134821,258204,116903
5441,2022,1,23409,2299,53271,15776,16315,24370,6553
5442,2022,2,23409,2991,67038,18294,19983,29840,8269
5443,2022,3,23409,2883,66235,17813,18597,28099,7037
5444,2022,4,23409,3058,72770,20765,21367,28508,7279
5445,2022,1,23410,3374,35000,26561,35274,66006,30053
5446,2022,2,23410,8129,45446,31277,44058,78147,39112
5447,2022,3,23410,7121,45331,32433,45925,80502,38431
5448,2022,4,23410,7587,46548,33800,48146,83326,38700
5449,2022,1,23411,101,2872,2038,2404,3207,892
5450,2022,2,23411,176,3321,2052,2888,3141,995
5451,2022,3,23411,157,3263,1812,2383,3128,868
5452,2022,4,23411,131,3082,1744,2483,3257,859
5453,2022,1,23412,3081,30585,12656,14308,19252,7822
5454,2022,2,23412,3772,40011,14246,15385,23080,9559
5455,2022,3,23412,3649,37568,13563,14496,22117,8869
5456,2022,4,23412,3471,40106,14230,15279,21704,8789
5457,2022,1,23413,1091,4916,3831,7170,12030,5703
5458,2022,2,23413,1898,6341,4246,10725,14281,7183
5459,2022,3,23413,1885,6582,4425,9119,13792,7022
5460,2022,4,23413,1910,6682,4554,10225,14286,6833
5461,2022,1,23414,346,3148,1557,2879,3232,1629
5462,2022,2,23414,606,4128,1964,4114,4477,1935
5463,2022,3,23414,474,4152,1855,3685,4143,1902
5464,2022,4,23414,432,4344,2108,3895,4096,1719
5465,2022,1,23416,91,1330,818,1328,2022,523
5466,2022,2,23416,309,1289,712,1049,1665,466
5467,2022,3,23416,229,1052,425,689,1226,366
5468,2022,4,23416,200,1119,439,810,1198,336
5469,2022,1,23417,121,1655,1037,1298,929,205
5470,2022,2,23417,325,2248,1356,1915,1861,456
5471,2022,3,23417,290,2073,1205,1786,2237,383
5472,2022,4,23417,306,2158,1197,1870,1879,460
5473,2022,1,23418,171,2912,2408,4204,4242,569
5474,2022,2,23418,351,3505,2816,4322,5032,889
5475,2022,3,23418,283,3359,2812,4517,4953,855
5476,2022,4,23418,335,3544,2676,4570,4765,707
5477,2022,1,23419,415,6226,2567,2986,3108,462
5478,2022,2,23419,781,6646,2828,3416,3322,632
5479,2022,3,23419,631,6167,2458,2888,2938,470
5480,2022,4,23419,577,5711,2557,2880,3041,465
5481,2022,1,23420,350,2295,1610,2096,2113,354
5482,2022,2,23420,710,2934,1786,2119,2191,455
5483,2022,3,23420,769,2852,1671,2127,2184,482
5484,2022,4,23420,575,2701,1778,2027,2041,391
5485,2022,1,23421,907,7577,2405,2582,4328,1329
5486,2022,2,23421,2217,10797,2857,3349,5481,1981
5487,2022,3,23421,2487,10444,2757,2740,5195,1839
5488,2022,4,23421,1954,10095,2729,3287,5410,1818
5489,2022,1,23422,355,3891,2092,2463,2304,574
5490,2022,2,23422,360,5625,2355,2599,3526,798
5491,2022,3,23422,311,5649,2376,2497,3641,810
5492,2022,4,23422,361,5340,2377,2861,3400,924
5493,2022,1,23423,1152,24641,10255,8680,7960,1835
5494,2022,2,23423,1331,27904,8345,7591,8102,2008
5495,2022,3,23423,1292,25698,8070,7509,8183,2034
5496,2022,4,23423,1373,27100,8480,7766,8212,2105
5497,2022,1,23424,1409,40104,15312,14940,15029,4590
5498,2022,2,23424,1859,49006,16121,15765,17223,4978
5499,2022,3,23424,1964,47666,15674,15394,16424,4533
5500,2022,4,23424,2211,48857,16264,16737,16619,4658
5501,2022,1,23425,1103,13895,5134,6352,6374,2010
5502,2022,2,23425,1333,17019,5850,7989,8030,2316
5503,2022,3,23425,1340,16854,6029,7494,8754,2167
5504,2022,4,23425,1106,17775,6274,8255,8308,1988
5505,2022,1,23426,660,7255,4216,5301,11863,4928
5506,2022,2,23426,1361,8642,4850,6469,14012,6294
5507,2022,3,23426,1226,8985,5091,6551,15008,6265
5508,2022,4,23426,1126,9827,5081,6949,15407,6682
5509,2022,1,23427,985,18345,10265,17692,35887,17350
5510,2022,2,23427,1593,18919,10304,20321,38540,19592
5511,2022,3,23427,1357,17372,9053,16640,38362,18130
5512,2022,4,23427,1370,17182,9274,17780,37911,17764
5513,2022,1,23428,369,8705,6931,8887,12393,5824
5514,2022,2,23428,655,7821,5449,8726,13234,6619
5515,2022,3,23428,650,7261,5473,7969,13423,6667
5516,2022,4,23428,591,7236,5466,8709,13877,6622
5517,2022,1,23429,2439,42372,28273,37504,72133,25448
5518,2022,2,23429,4978,49573,31059,41253,79196,29640
5519,2022,3,23429,3208,47510,31324,41267,78674,29671
5520,2022,4,23429,2826,49254,32209,41473,78905,29655
5521,2022,1,23430,1694,40497,24967,31078,45493,17074
5522,2022,2,23430,3434,46659,27257,33960,53182,19094
5523,2022,3,23430,2618,47812,27936,34189,54741,19581
5524,2022,4,23430,2455,48330,28701,34666,52877,18531
5525,2022,1,23431,2713,56562,17814,19745,39389,15204
5526,2022,2,23431,3673,62518,20269,22393,45190,16543
5527,2022,3,23431,3279,62741,20405,22158,45625,16620
5528,2022,4,23431,3437,62553,20513,22902,45009,16559
5529,2022,1,23432,1785,59081,22142,20647,28775,10472
5530,2022,2,23432,2473,69896,26452,27821,36071,13871
5531,2022,3,23432,2896,71219,27032,26857,36162,13466
5532,2022,4,23432,2955,72496,27530,27761,36688,13651
5533,2022,1,23433,31,3168,1514,1552,2225,939
5534,2022,2,23433,46,3737,1585,1660,2589,1140
5535,2022,3,23433,124,4095,1721,1600,2774,1106
5536,2022,4,23433,52,3468,1382,1473,1968,807
5537,2022,1,23434,442,4460,1522,1985,3675,966
5538,2022,2,23434,484,5263,1792,2246,4155,1158
5539,2022,3,23434,370,5059,1652,2108,4211,1140
5540,2022,4,23434,413,5218,1778,2389,4216,1172
5541,2022,1,23435,937,19234,10826,11518,15108,3735
5542,2022,2,23435,1489,20256,10236,12376,17798,4710
5543,2022,3,23435,1294,21744,10663,11576,17774,4473
5544,2022,4,23435,1290,19339,10257,12749,17461,4282
5545,2022,1,23436,976,13863,10261,13079,27122,17383
5546,2022,2,23436,1495,16963,10590,15079,29996,18743
5547,2022,3,23436,1536,17908,11209,14913,31170,20467
5548,2022,4,23436,1519,18116,11338,15682,29568,17629
5549,2022,1,23437,996,9899,2283,1850,1962,818
5550,2022,2,23437,1455,13450,2817,2136,2386,1079
5551,2022,3,23437,1313,12762,2379,1960,2313,938
5552,2022,4,23437,1183,13076,2910,2250,2424,996
5553,2022,1,23438,2854,65258,21585,22223,35082,14485
5554,2022,2,23438,4259,78073,23311,28639,43931,18879
5555,2022,3,23438,4103,89582,26791,32172,49282,20925
5556,2022,4,23438,4100,81551,25724,33911,49736,19650
5557,2022,1,23439,384,2362,1659,2657,5461,2825
5558,2022,2,23439,1045,2776,1977,3250,6664,3409
5559,2022,3,23439,969,2883,1794,2843,5991,3177
5560,2022,4,23439,1051,2865,1924,3293,6231,3126
5561,2022,1,23442,1361,17712,6151,7031,7987,2323
5562,2022,2,23442,1617,22420,6826,7597,9831,2780
5563,2022,3,23442,1435,22215,6713,7659,10235,2862
5564,2022,4,23442,1457,24374,7571,9001,10852,2947
5565,2022,1,23445,185,1776,1082,1448,3555,1874
5566,2022,2,23445,525,1898,1196,1640,4126,2354
5567,2022,3,23445,496,2262,1238,1641,4123,2225
5568,2022,4,23445,477,2251,1174,1643,4035,2191
5569,2022,1,23446,940,24364,15261,17006,20504,6480
5570,2022,2,23446,1862,35015,18629,21097,24917,8949
5571,2022,3,23446,1627,34495,18132,20678,25174,8242
5572,2022,4,23446,1597,39058,19862,20668,25133,7993
5573,2022,1,23447,2001,24201,14854,23161,39107,16669
5574,2022,2,23447,2767,31190,16361,32910,43287,19748
5575,2022,3,23447,2992,30699,16662,27982,43368,19560
5576,2022,4,23447,3023,32094,16633,31147,45271,20452
5577,2022,1,23448,4061,55882,20767,20292,19141,6271
5578,2022,2,23448,5013,73368,22874,24690,23242,7165
5579,2022,3,23448,5194,70184,23537,23973,22685,7245
5580,2022,4,23448,5445,74851,23707,26503,23071,7230
5581,2022,1,23449,1982,20035,15964,20137,30514,19798
5582,2022,2,23449,3965,28503,15613,23484,35451,24505
5583,2022,3,23449,3345,27708,15856,22759,34546,24375
5584,2022,4,23449,3040,28839,15516,23086,34196,22822
5585,2022,1,23450,570,9065,6141,7756,10238,4578
5586,2022,2,23450,1231,11581,6655,9580,12903,5730
5587,2022,3,23450,905,12112,7476,9621,13132,5901
5588,2022,4,23450,822,11831,6943,10219,13249,5636
5589,2022,1,23453,367,47065,6819,6940,10344,3491
5590,2022,2,23453,599,55358,8064,8371,12837,4111
5591,2022,3,23453,584,60035,9029,8835,14049,4347
5592,2022,4,23453,568,61314,9255,9102,13764,4365
5593,2022,1,23454,319,4967,1677,2347,2824,917
5594,2022,2,23454,454,6382,1831,2941,3485,1167
5595,2022,3,23454,428,6491,1807,2879,3482,972
5596,2022,4,23454,505,6636,2049,3345,3489,963
5597,2022,1,23456,1797,32367,17741,23492,54205,24213
5598,2022,2,23456,3577,37449,19778,30825,61401,28836
5599,2022,3,23456,3454,40236,21515,30931,63412,27995
5600,2022,4,23456,3572,41897,20895,32165,65323,28694
5601,2022,1,23457,776,12670,11394,14580,27029,13624
5602,2022,2,23457,1929,14937,12472,20520,30324,16862
5603,2022,3,23457,2054,15265,13130,19336,32072,16616
5604,2022,4,23457,1898,13600,11648,19365,28575,14858
5605,2022,1,23458,164,1601,692,643,720,262
5606,2022,2,23458,221,2039,784,824,1115,281
5607,2022,3,23458,196,1686,671,818,1067,256
5608,2022,4,23458,184,2228,1150,1082,1179,211
5609,2022,1,23459,504,7352,4325,6123,7938,3357
5610,2022,2,23459,604,10574,4589,8885,11073,4025
5611,2022,3,23459,754,12115,5300,10530,12464,4181
5612,2022,4,23459,867,12282,5440,10438,12579,4129
5613,2022,1,23462,190,4127,4622,6898,9831,4605
5614,2022,2,23462,272,4878,4427,8275,9913,4866
5615,2022,3,23462,281,4838,4349,7830,8828,3996
5616,2022,4,23462,281,4590,4312,7550,8172,3449
5617,2022,1,23463,814,31272,10494,13494,22243,9174
5618,2022,2,23463,1348,38706,11405,20656,26086,11962
5619,2022,3,23463,1545,37794,12416,19064,26138,11162
5620,2022,4,23463,1426,40907,12470,19361,28652,11947
5621,2022,1,23464,1415,32107,13059,16814,27575,4510
5622,2022,2,23464,2081,41372,13192,22426,31293,5468
5623,2022,3,23464,2092,40476,14297,21194,30883,4798
5624,2022,4,23464,2080,42661,15423,24282,31339,5102
5625,2022,1,23465,1280,16781,10275,12419,16172,5756
5626,2022,2,23465,1903,20083,11541,14217,19033,7712
5627,2022,3,23465,2109,21436,12632,14549,20367,7379
5628,2022,4,23465,1886,20944,12053,14655,19728,7309
5629,2022,1,23466,394,6896,5093,7082,9811,5403
5630,2022,2,23466,970,7735,5440,7491,11152,6421
5631,2022,3,23466,939,8614,6223,8024,11877,6306
5632,2022,4,23466,743,7099,4936,6262,8881,4708
5633,2022,1,23468,153,6881,2864,2968,5160,1687
5634,2022,2,23468,314,8211,3094,3336,5795,2007
5635,2022,3,23468,334,8904,3273,3232,5469,2008
5636,2022,4,23468,314,8145,3110,3090,5014,1703
5637,2022,1,23469,173,4788,3635,5133,4357,1857
5638,2022,2,23469,288,5789,4183,5750,5595,2247
5639,2022,3,23469,267,6438,4333,5714,5882,2125
5640,2022,4,23469,250,6296,4366,5626,5375,2079
5641,2022,1,23470,178,3132,1203,1530,2549,1178
5642,2022,2,23470,262,3382,1435,1681,3269,1347
5643,2022,3,23470,257,2823,1369,1698,3228,1410
5644,2022,4,23470,199,2713,1133,1603,2733,1282
5645,2022,1,23471,668,15950,14494,19346,32930,14903
5646,2022,2,23471,1442,19373,16166,24899,40890,20108
5647,2022,3,23471,1893,19796,16382,25537,41191,19156
5648,2022,4,23471,2024,19457,16112,27544,43340,20343
5649,2022,1,23472,1916,6565,3790,3952,3675,2129
5650,2022,2,23472,2352,7586,4430,4856,4833,2489
5651,2022,3,23472,2435,7953,4676,4794,5074,2673
5652,2022,4,23472,2642,8229,4590,5044,4966,2514
5653,2022,1,23473,2126,31406,14891,18991,34485,11372
5654,2022,2,23473,5499,37459,16969,22567,44096,14041
5655,2022,3,23473,3574,38015,18198,23897,45286,13958
5656,2022,4,23473,3071,36642,19370,24053,44146,13149
5657,2022,1,23474,103,1487,856,1156,886,176
5658,2022,2,23474,65,1638,950,1470,1132,343
5659,2022,3,23474,154,1858,1109,1609,1196,324
5660,2022,4,23474,107,1814,1070,1595,1136,297
5661,2022,1,23475,0,211,284,376,870,452
5662,2022,2,23475,0,290,333,367,830,523
5663,2022,3,23475,0,268,365,386,770,525
5664,2022,4,23475,0,161,187,251,493,274
5665,2022,1,23476,0,345,160,209,369,216
5666,2022,2,23476,0,262,154,238,414,277
5667,2022,3,23476,0,341,180,259,406,282
5668,2022,4,23476,0,355,106,152,252,122
